"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Hacd2",0.419327293065187,2.9338219809626,0.12,0.053,1
"Fem1c",0.419327293065187,2.71266276301995,0.12,0.053,1
"Ostf1",0.419327293065187,2.64614913056801,0.12,0.053,1
"Car2",0.419659537181069,0.571745155144784,0.28,0.158,1
"Srsf5",0.421955573473347,0.530207761326134,0.36,0.737,1
"Rps21",0.422628459612039,0.637502044971192,0.64,0.842,1
"Pdap1",0.42762530193664,0.314779824123842,0.36,0.632,1
"Arpc5l",0.429018797067264,1.06450849463146,0.16,0.316,1
"Nop56",0.429018797067264,1.05307152033237,0.16,0.316,1
"Arpc4",0.429018797067264,0.625780344595905,0.16,0.316,1
"Aldoa",0.429018797067264,0.943392035440403,0.16,0.316,1
"Erh",0.429018797067264,1.16342526672783,0.16,0.316,1
"Fkbp2",0.429018797067264,0.668459443856122,0.16,0.316,1
"Ndufb4",0.430525472731727,0.713591936963629,0.24,0.421,1
"Lsm4",0.432320181568751,0.231909414758667,0.2,0.368,1
"Mapk1",0.432320181568751,0.323395714216407,0.2,0.368,1
"Cd81",0.432334432295905,1.29422019591274,0.24,0.474,1
"Psme1",0.432334432295905,0.918289222879011,0.24,0.474,1
"Psmd11",0.432334432295905,0.908883387633714,0.24,0.474,1
"Tm9sf3",0.432334432295905,1.1377927148884,0.24,0.474,1
"Ndufs5",0.433338021132896,0.427808218413902,0.28,0.526,1
"Snrpf",0.433338021132896,0.364405318167005,0.28,0.526,1
"Agfg1",0.436016110838541,0.229063630809699,0.2,0.316,1
"Arfgef1",0.439013343778615,0.334110613626188,0.08,0.158,1
"Gm2000",0.439013343778615,0.791542618334832,0.08,0.158,1
"Exosc2",0.439013343778615,-0.391264671433583,0.08,0.158,1
"Rprm",0.439013343778615,-0.687632327093185,0.08,0.158,1
"Ivd",0.439013343778615,1.03212402240373,0.08,0.158,1
"Dkc1",0.439013343778615,-0.46454160651809,0.08,0.158,1
"Mtfr1",0.439013343778615,-0.101468304210291,0.08,0.158,1
"Smc4",0.439013343778615,-0.767891023321893,0.08,0.158,1
"Aldh2",0.439013343778615,0.109391704392648,0.08,0.158,1
"Hbs1l",0.439013343778615,0.194878057802227,0.08,0.158,1
"Fzr1",0.439013343778615,0.859215870772583,0.08,0.158,1
"Wapl",0.439013343778615,-0.784594164416102,0.08,0.158,1
"Aftph",0.439013343778615,0.673776156573602,0.08,0.158,1
"Sqstm1",0.439013343778615,-1.03651723935559,0.08,0.158,1
"Pick1",0.439013343778615,-0.406909980240918,0.08,0.158,1
"Cox17",0.439013343778615,0.782108368014977,0.08,0.158,1
"Yipf3",0.439013343778615,1.64887287746482,0.08,0.158,1
"Rps6kb2",0.439013343778615,0.762124033326437,0.08,0.158,1
"Arl6ip6",0.447204586785818,1.53427344916626,0.12,0.053,1
"Chchd5",0.447204586785818,1.65380504314812,0.12,0.053,1
"Maea",0.447204586785818,1.41176254689599,0.12,0.053,1
"Klf3",0.447204586785818,2.88718000661426,0.12,0.053,1
"Ruvbl1",0.447204586785818,1.31267447709826,0.12,0.053,1
"Dhrs4",0.447204586785818,1.92162832389951,0.12,0.053,1
"Derl1",0.447204586785818,1.71466791787599,0.12,0.053,1
"Ufd1",0.447204586785818,2.13625604392813,0.12,0.053,1
"Zfand3",0.447204586785818,2.44392987749387,0.12,0.053,1
"Rpl13",0.447429674747735,0.408093875473531,0.8,0.895,1
"Asnsd1",0.447820802458303,1.04461815234036,0.04,0.105,1
"Atic",0.447820802458303,0.36056373141589,0.04,0.105,1
"Speg",0.447820802458303,0.405939568756426,0.04,0.105,1
"Capn10",0.447820802458303,0.932185170793081,0.04,0.105,1
"Mterf4",0.447820802458303,1.09825572660682,0.04,0.105,1
"Phlpp1",0.447820802458303,1.17159400402059,0.04,0.105,1
"3110009E18Rik",0.447820802458303,-0.345379157424266,0.04,0.105,1
"Elk4",0.447820802458303,0.299350825276781,0.04,0.105,1
"Pik3c2b",0.447820802458303,2.28374942924158,0.04,0.105,1
"Plekha6",0.447820802458303,0.404363661465777,0.04,0.105,1
"Klhl20",0.447820802458303,0.812908903601147,0.04,0.105,1
"Blzf1",0.447820802458303,1.53135856644799,0.04,0.105,1
"Alyref2",0.447820802458303,0.591779317360116,0.04,0.105,1
"Akt3",0.447820802458303,0.114713302188755,0.04,0.105,1
"Lin9",0.447820802458303,-0.156420695072512,0.04,0.105,1
"Degs1",0.447820802458303,-0.394886845800546,0.04,0.105,1
"A430027H14Rik",0.447820802458303,1.21742031859124,0.04,0.105,1
"Fam107b",0.447820802458303,1.00422064206546,0.04,0.105,1
"Kin",0.447820802458303,1.38809671201084,0.04,0.105,1
"Abi1",0.447820802458303,1.19611743870885,0.04,0.105,1
"Traf2",0.447820802458303,0.804797598630167,0.04,0.105,1
"Tmem250-ps",0.447820802458303,0.591229062634928,0.04,0.105,1
"Dnlz",0.447820802458303,0.978012367894323,0.04,0.105,1
"Vav2",0.447820802458303,0.122435395870146,0.04,0.105,1
"Wdr34",0.447820802458303,-0.812957153900741,0.04,0.105,1
"Fnbp1",0.447820802458303,-0.379942520589127,0.04,0.105,1
"Dnm1",0.447820802458303,0.518078519579064,0.04,0.105,1
"Gpd2",0.447820802458303,0.536705351853879,0.04,0.105,1
"Dnajc10",0.447820802458303,1.30985753873283,0.04,0.105,1
"Fjx1",0.447820802458303,0.56751985901065,0.04,0.105,1
"Vps18",0.447820802458303,-0.108910211229201,0.04,0.105,1
"Ctdspl2",0.447820802458303,0.237144302395239,0.04,0.105,1
"Bloc1s6",0.447820802458303,1.34184670629714,0.04,0.105,1
"Ttl",0.447820802458303,-0.336857866994852,0.04,0.105,1
"Kif3b",0.447820802458303,-0.352294357201178,0.04,0.105,1
"Ppp1r16b",0.447820802458303,1.23846738119061,0.04,0.105,1
"Trp53rka",0.447820802458303,-0.337327741965039,0.04,0.105,1
"Spata2",0.447820802458303,-0.442274494737553,0.04,0.105,1
"Gm6710",0.447820802458303,-0.206966310114795,0.04,0.105,1
"Ss18l1",0.447820802458303,0.663588816289328,0.04,0.105,1
"Mtg2",0.447820802458303,-0.369481475209494,0.04,0.105,1
"Pcmtd2",0.447820802458303,0.376776649596687,0.04,0.105,1
"Fundc1",0.447820802458303,-0.394677565365124,0.04,0.105,1
"Rap2c",0.447820802458303,-0.306910626202068,0.04,0.105,1
"Fam50a",0.447820802458303,-0.169256432627863,0.04,0.105,1
"Hdac8",0.447820802458303,-0.207400219043931,0.04,0.105,1
"Armcx4",0.447820802458303,0.538791377361895,0.04,0.105,1
"Arxes1",0.447820802458303,-0.354123331853461,0.04,0.105,1
"Prps1",0.447820802458303,1.55404392070235,0.04,0.105,1
"Zfhx4",0.447820802458303,0.639388274484325,0.04,0.105,1
"Slc7a14",0.447820802458303,0.582283346207334,0.04,0.105,1
"Cog6",0.447820802458303,-0.292323912801899,0.04,0.105,1
"Siah2",0.447820802458303,1.58788339938693,0.04,0.105,1
"Arhgef26",0.447820802458303,1.40825983256458,0.04,0.105,1
"Slc33a1",0.447820802458303,-0.594504585719423,0.04,0.105,1
"Hcn3",0.447820802458303,0.265249216992709,0.04,0.105,1
"Flad1",0.447820802458303,1.39049175323312,0.04,0.105,1
"Cdc42se1",0.447820802458303,1.02131316817955,0.04,0.105,1
"Ensa",0.447820802458303,-0.272865744196867,0.04,0.105,1
"Gpr89",0.447820802458303,-0.643061588519113,0.04,0.105,1
"Hipk1",0.447820802458303,0.291895621501618,0.04,0.105,1
"Palmd",0.447820802458303,0.855238230419541,0.04,0.105,1
"Pde5a",0.447820802458303,0.329385486903529,0.04,0.105,1
"Mttp",0.447820802458303,1.00186705794686,0.04,0.105,1
"Ankrd13c",0.447820802458303,0.347726771409421,0.04,0.105,1
"Tmem55a",0.447820802458303,1.09022931309298,0.04,0.105,1
"Wwp1",0.447820802458303,-0.680703454540986,0.04,0.105,1
"Lyrm2",0.447820802458303,0.740900819192756,0.04,0.105,1
"Cntfr",0.447820802458303,0.126268926501987,0.04,0.105,1
"Unc13b",0.447820802458303,0.589077035922912,0.04,0.105,1
"Nipsnap3b",0.447820802458303,-0.401037975979594,0.04,0.105,1
"Alad",0.447820802458303,0.302295412938962,0.04,0.105,1
"Tceanc2",0.447820802458303,0.348233809829454,0.04,0.105,1
"Hspb11",0.447820802458303,-0.470888918860839,0.04,0.105,1
"Yipf1",0.447820802458303,0.311579069971073,0.04,0.105,1
"Coa7",0.447820802458303,-0.126350507956016,0.04,0.105,1
"Ipo13",0.447820802458303,0.551553697623677,0.04,0.105,1
"Kpna6",0.447820802458303,-0.345379157424266,0.04,0.105,1
"Fabp3",0.447820802458303,0.570293724045677,0.04,0.105,1
"Taf12",0.447820802458303,-0.456874143299951,0.04,0.105,1
"Luzp1",0.447820802458303,1.12103341153376,0.04,0.105,1
"Pramef8",0.447820802458303,0.268460443736389,0.04,0.105,1
"Lzic",0.447820802458303,0.606378965922514,0.04,0.105,1
"Vamp3",0.447820802458303,1.16566141552752,0.04,0.105,1
"Cdk11b",0.447820802458303,0.330055603166364,0.04,0.105,1
"Tmem243",0.447820802458303,0.228662153597923,0.04,0.105,1
"Tmem60",0.447820802458303,0.179725181061095,0.04,0.105,1
"Fam185a",0.447820802458303,-0.37696168977838,0.04,0.105,1
"Stk32b",0.447820802458303,1.44943103275746,0.04,0.105,1
"Lap3",0.447820802458303,1.12944511953331,0.04,0.105,1
"Sel1l3",0.447820802458303,0.946708629068131,0.04,0.105,1
"Tmem165",0.447820802458303,0.342394871826957,0.04,0.105,1
"Ppat",0.447820802458303,1.39205511987931,0.04,0.105,1
"Noa1",0.447820802458303,0.742059358631608,0.04,0.105,1
"Dgkq",0.447820802458303,0.432312735443094,0.04,0.105,1
"Golga3",0.447820802458303,0.965241039082258,0.04,0.105,1
"Srrd",0.447820802458303,-0.37696168977838,0.04,0.105,1
"Abhd11",0.447820802458303,0.570293724045677,0.04,0.105,1
"Bud23",0.447820802458303,-0.206566853952933,0.04,0.105,1
"Zfp68",0.447820802458303,0.598236879670218,0.04,0.105,1
"Get4",0.447820802458303,0.514126983894497,0.04,0.105,1
"Gna12",0.447820802458303,-0.281892081326586,0.04,0.105,1
"Zfp316",0.447820802458303,0.335604564409968,0.04,0.105,1
"Ccdc136",0.447820802458303,0.771518214436071,0.04,0.105,1
"Zc3hc1",0.447820802458303,0.710820528462981,0.04,0.105,1
"Copg2",0.447820802458303,0.314313725702195,0.04,0.105,1
"Chchd3",0.447820802458303,-0.339563020459059,0.04,0.105,1
"E330009J07Rik",0.447820802458303,0.328756170789496,0.04,0.105,1
"Casp2",0.447820802458303,0.960059943325191,0.04,0.105,1
"Zfp786",0.447820802458303,1.27231176284115,0.04,0.105,1
"Fbxo41",0.447820802458303,0.843063245363273,0.04,0.105,1
"Tpra1",0.447820802458303,0.344291176163865,0.04,0.105,1
"Xpc",0.447820802458303,0.536445073353841,0.04,0.105,1
"Ppp6r1",0.447820802458303,-0.141276308752952,0.04,0.105,1
"Ccdc106",0.447820802458303,0.847425929429973,0.04,0.105,1
"Fbxo46",0.447820802458303,1.4394577029716,0.04,0.105,1
"Vasp",0.447820802458303,-0.718119122822094,0.04,0.105,1
"Ercc1",0.447820802458303,0.766761379333482,0.04,0.105,1
"Trappc6a",0.447820802458303,0.712766050853784,0.04,0.105,1
"Zfp61",0.447820802458303,0.962209140016281,0.04,0.105,1
"Megf8",0.447820802458303,0.689250202161815,0.04,0.105,1
"Fam98c",0.447820802458303,0.36486249888835,0.04,0.105,1
"Yif1b",0.447820802458303,-0.208983432540905,0.04,0.105,1
"Vrk3",0.447820802458303,-0.218466589249903,0.04,0.105,1
"Pnkp",0.447820802458303,0.212919340840097,0.04,0.105,1
"Ppfia3",0.447820802458303,0.954975412150371,0.04,0.105,1
"Nucb1",0.447820802458303,1.1707874555015,0.04,0.105,1
"Mrps11",0.447820802458303,-0.14791496896423,0.04,0.105,1
"Det1",0.447820802458303,0.709286600582951,0.04,0.105,1
"Prcp",0.447820802458303,0.853900727717117,0.04,0.105,1
"Fam181b",0.447820802458303,1.10856033709488,0.04,0.105,1
"Pold3",0.447820802458303,-0.812957153900741,0.04,0.105,1
"Coq7",0.447820802458303,-0.261767389535133,0.04,0.105,1
"Cln3",0.447820802458303,1.24250054367847,0.04,0.105,1
"Zfp689",0.447820802458303,0.429795767523939,0.04,0.105,1
"Kat8",0.447820802458303,0.443220444236622,0.04,0.105,1
"Zfp511",0.447820802458303,0.58055309798973,0.04,0.105,1
"Cd151",0.447820802458303,-0.315652599423316,0.04,0.105,1
"Polr2l",0.447820802458303,0.397557771893174,0.04,0.105,1
"Pex7",0.447820802458303,0.383060781583387,0.04,0.105,1
"L3mbtl3",0.447820802458303,-0.279981018811664,0.04,0.105,1
"Hint3",0.447820802458303,-0.234732163915666,0.04,0.105,1
"Hddc2",0.447820802458303,0.708493060856554,0.04,0.105,1
"Nus1",0.447820802458303,0.983946916738449,0.04,0.105,1
"Reep3",0.447820802458303,1.02532846717586,0.04,0.105,1
"Ddt",0.447820802458303,1.28564351022231,0.04,0.105,1
"Pcnt",0.447820802458303,0.282583472591851,0.04,0.105,1
"Pofut2",0.447820802458303,1.53026430351961,0.04,0.105,1
"Adarb1",0.447820802458303,0.341890797252645,0.04,0.105,1
"Pttg1ip",0.447820802458303,0.459446963395193,0.04,0.105,1
"Trappc10",0.447820802458303,0.497942452959827,0.04,0.105,1
"Mier2",0.447820802458303,-0.293791356527193,0.04,0.105,1
"Cdc34",0.447820802458303,-0.29642399271509,0.04,0.105,1
"Efna2",0.447820802458303,0.458199613000628,0.04,0.105,1
"Nt5dc3",0.447820802458303,0.229673144306751,0.04,0.105,1
"Phlda1",0.447820802458303,1.17213030700959,0.04,0.105,1
"Nup107",0.447820802458303,0.670588362275331,0.04,0.105,1
"Tsfm",0.447820802458303,-0.180181960968564,0.04,0.105,1
"Gtf2e2",0.447820802458303,0.995826229652725,0.04,0.105,1
"Trappc11",0.447820802458303,1.12970692017143,0.04,0.105,1
"Spcs3",0.447820802458303,1.34858936229736,0.04,0.105,1
"Galnt7",0.447820802458303,-0.413793659144553,0.04,0.105,1
"Sh3rf1",0.447820802458303,-0.329030279439007,0.04,0.105,1
"Gatad2a",0.447820802458303,1.45542627938156,0.04,0.105,1
"Rnf150",0.447820802458303,0.966507907488742,0.04,0.105,1
"Elmod2",0.447820802458303,-0.314300385395966,0.04,0.105,1
"Dcaf15",0.447820802458303,0.944956041645704,0.04,0.105,1
"Gadd45gip1",0.447820802458303,0.199685433279488,0.04,0.105,1
"Mmp15",0.447820802458303,0.584104233158275,0.04,0.105,1
"Cenpt",0.447820802458303,0.947110971590018,0.04,0.105,1
"Dhodh",0.447820802458303,0.524165390572247,0.04,0.105,1
"Nkiras1",0.447820802458303,0.625679928980054,0.04,0.105,1
"Glt8d1",0.447820802458303,-0.486630945622548,0.04,0.105,1
"Parg",0.447820802458303,0.309635681401387,0.04,0.105,1
"Ndrg2",0.447820802458303,0.475911094246094,0.04,0.105,1
"Cdh24",0.447820802458303,-0.220447560407842,0.04,0.105,1
"Dhrs1",0.447820802458303,-0.14503089113541,0.04,0.105,1
"Rnf219",0.447820802458303,-0.396035393522436,0.04,0.105,1
"Msantd4",0.447820802458303,0.443450523875942,0.04,0.105,1
"Mre11a",0.447820802458303,1.10356825089378,0.04,0.105,1
"Cdkn2d",0.447820802458303,0.615313307585975,0.04,0.105,1
"Thyn1",0.447820802458303,1.15794781347365,0.04,0.105,1
"Vps26b",0.447820802458303,-0.442770379462988,0.04,0.105,1
"Sidt2",0.447820802458303,-0.30386404577664,0.04,0.105,1
"Il18",0.447820802458303,0.606333325348048,0.04,0.105,1
"Dlat",0.447820802458303,-0.285893829815147,0.04,0.105,1
"Mpi",0.447820802458303,-0.233182054019502,0.04,0.105,1
"Edc3",0.447820802458303,0.570102625567077,0.04,0.105,1
"Zic1",0.447820802458303,1.25540137481616,0.04,0.105,1
"Plod2",0.447820802458303,1.25253895035622,0.04,0.105,1
"1190002N15Rik",0.447820802458303,1.02955201125544,0.04,0.105,1
"Xrn1",0.447820802458303,1.16078342853488,0.04,0.105,1
"Rasa2",0.447820802458303,0.51447886486543,0.04,0.105,1
"Abhd14a",0.447820802458303,-0.277593313854125,0.04,0.105,1
"Dcaf1",0.447820802458303,0.961160754330974,0.04,0.105,1
"Gmppb",0.447820802458303,-0.317070354153949,0.04,0.105,1
"Apeh",0.447820802458303,0.253349481695738,0.04,0.105,1
"Nme6",0.447820802458303,0.496131370694929,0.04,0.105,1
"Gpd1l",0.447820802458303,0.147293683646635,0.04,0.105,1
"Oxsr1",0.447820802458303,1.24953863395214,0.04,0.105,1
"Erlec1",0.447820802458303,0.267090861410877,0.04,0.105,1
"Fbxw11",0.447820802458303,0.982331966136981,0.04,0.105,1
"Clint1",0.447820802458303,0.446380128477947,0.04,0.105,1
"Cdkl3",0.447820802458303,0.339200215423827,0.04,0.105,1
"Borcs6",0.447820802458303,-0.603565687642603,0.04,0.105,1
"Cntrob",0.447820802458303,-0.111252339529752,0.04,0.105,1
"Phf23",0.447820802458303,0.456695281150348,0.04,0.105,1
"Timm22",0.447820802458303,0.241459200713123,0.04,0.105,1
"Ddx52",0.447820802458303,-0.28031661061159,0.04,0.105,1
"Dusp14",0.447820802458303,-0.279981018811664,0.04,0.105,1
"2010015M23Rik",0.447820802458303,1.45542627938156,0.04,0.105,1
"B230217C12Rik",0.447820802458303,0.465958820895751,0.04,0.105,1
"Retreg3",0.447820802458303,0.194290439093942,0.04,0.105,1
"Arf2",0.447820802458303,1.56224738885911,0.04,0.105,1
"Prkca",0.447820802458303,0.353417831700427,0.04,0.105,1
"Kctd2",0.447820802458303,1.31219735375469,0.04,0.105,1
"Fbf1",0.447820802458303,1.33408321484897,0.04,0.105,1
"Cbx8",0.447820802458303,-0.255537437000698,0.04,0.105,1
"Nploc4",0.447820802458303,-0.327888708086548,0.04,0.105,1
"BC017643",0.447820802458303,0.435630667420625,0.04,0.105,1
"Zscan26",0.447820802458303,1.27395339981499,0.04,0.105,1
"Lyrm4",0.447820802458303,0.134530353290094,0.04,0.105,1
"Elovl2",0.447820802458303,0.459718210504132,0.04,0.105,1
"Smim13",0.447820802458303,0.845409458607948,0.04,0.105,1
"Ptpdc1",0.447820802458303,0.484607056812035,0.04,0.105,1
"Iars",0.447820802458303,0.569578507671861,0.04,0.105,1
"Gadd45g",0.447820802458303,0.931482984038465,0.04,0.105,1
"Nfil3",0.447820802458303,-0.593968253718453,0.04,0.105,1
"Nop16",0.447820802458303,0.231326575326952,0.04,0.105,1
"Ptdss1",0.447820802458303,-0.284041278017676,0.04,0.105,1
"Rnf180",0.447820802458303,0.300365073617401,0.04,0.105,1
"Dhx29",0.447820802458303,-0.225510723423721,0.04,0.105,1
"Asap2",0.447820802458303,0.324016371051464,0.04,0.105,1
"Iah1",0.447820802458303,-0.624596272253403,0.04,0.105,1
"Hbp1",0.447820802458303,0.738126159681719,0.04,0.105,1
"Sypl",0.447820802458303,0.975816335084518,0.04,0.105,1
"Zfp277",0.447820802458303,-0.303371858983282,0.04,0.105,1
"Brms1l",0.447820802458303,0.776000858672529,0.04,0.105,1
"L2hgdh",0.447820802458303,1.38027168286107,0.04,0.105,1
"Zbtb1",0.447820802458303,1.07326286691053,0.04,0.105,1
"Rps6kl1",0.447820802458303,0.518078519579064,0.04,0.105,1
"Vash1",0.447820802458303,1.30918802782039,0.04,0.105,1
"Cipc",0.447820802458303,-0.635413529533005,0.04,0.105,1
"Golga5",0.447820802458303,-0.173311886663975,0.04,0.105,1
"Ccnk",0.447820802458303,0.886131055456117,0.04,0.105,1
"Brf1",0.447820802458303,-0.37696168977838,0.04,0.105,1
"Retreg1",0.447820802458303,0.353070076322135,0.04,0.105,1
"Sema5a",0.447820802458303,0.321664389788728,0.04,0.105,1
"Ebag9",0.447820802458303,-0.782126287413939,0.04,0.105,1
"Efr3a",0.447820802458303,-0.167869249060329,0.04,0.105,1
"Tab1",0.447820802458303,1.08316522528601,0.04,0.105,1
"Mgat3",0.447820802458303,0.393424029714408,0.04,0.105,1
"Rps19bp1",0.447820802458303,0.560459288541706,0.04,0.105,1
"L3mbtl2",0.447820802458303,0.690424837020077,0.04,0.105,1
"Tcf20",0.447820802458303,-0.142183417784864,0.04,0.105,1
"Cerk",0.447820802458303,0.29707665531821,0.04,0.105,1
"Fam19a5",0.447820802458303,0.514486894953878,0.04,0.105,1
"Trabd",0.447820802458303,0.868775652834156,0.04,0.105,1
"Spryd3",0.447820802458303,1.18641356868803,0.04,0.105,1
"Aaas",0.447820802458303,1.12129369003379,0.04,0.105,1
"Alg1",0.447820802458303,1.31943064717862,0.04,0.105,1
"Nubp1",0.447820802458303,-0.658148530362171,0.04,0.105,1
"Adcy5",0.447820802458303,-0.306794008901638,0.04,0.105,1
"Chaf1b",0.447820802458303,-0.379623174337739,0.04,0.105,1
"Dynlt1f",0.447820802458303,1.67315564238888,0.04,0.105,1
"Phf10",0.447820802458303,0.62980167933301,0.04,0.105,1
"Zfp40",0.447820802458303,0.306534971869268,0.04,0.105,1
"Kctd5",0.447820802458303,1.53734891466498,0.04,0.105,1
"Pkd1",0.447820802458303,0.316015887442327,0.04,0.105,1
"BC003965",0.447820802458303,-0.578498999849798,0.04,0.105,1
"Axin1",0.447820802458303,0.961416953881197,0.04,0.105,1
"Wdr4",0.447820802458303,0.639388274484325,0.04,0.105,1
"Slc29a1",0.447820802458303,-0.386456684890606,0.04,0.105,1
"Rsph9",0.447820802458303,0.533021019461094,0.04,0.105,1
"Klc4",0.447820802458303,1.39507137155801,0.04,0.105,1
"Ccnd3",0.447820802458303,0.49445550755502,0.04,0.105,1
"Ppp4r1",0.447820802458303,0.215679505780195,0.04,0.105,1
"Washc1",0.447820802458303,0.48489541033037,0.04,0.105,1
"Morn2",0.447820802458303,0.742059358631608,0.04,0.105,1
"Rbbp8",0.447820802458303,0.538450698404175,0.04,0.105,1
"Impact",0.447820802458303,-0.317387895051542,0.04,0.105,1
"Rnf138",0.447820802458303,0.978132053629092,0.04,0.105,1
"Cxxc5",0.447820802458303,1.34858936229736,0.04,0.105,1
"Cystm1",0.447820802458303,-0.289125809192496,0.04,0.105,1
"Pcdhgc4",0.447820802458303,0.398639366128643,0.04,0.105,1
"Diaph1",0.447820802458303,1.47688426782554,0.04,0.105,1
"Ythdc2",0.447820802458303,0.99422749201027,0.04,0.105,1
"Wdr7",0.447820802458303,0.795228614794029,0.04,0.105,1
"Mbd1",0.447820802458303,0.936348579875556,0.04,0.105,1
"Dym",0.447820802458303,1.10356825089378,0.04,0.105,1
"Cndp2",0.447820802458303,0.222864208805064,0.04,0.105,1
"Dpp3",0.447820802458303,0.944302724991976,0.04,0.105,1
"Arl2",0.447820802458303,1.46378563940659,0.04,0.105,1
"Wdr74",0.447820802458303,-0.721307878917989,0.04,0.105,1
"Taf6l",0.447820802458303,-0.578498999849798,0.04,0.105,1
"Tut1",0.447820802458303,0.532039804519181,0.04,0.105,1
"Incenp",0.447820802458303,0.486297724464927,0.04,0.105,1
"Rorb",0.447820802458303,0.241417836762881,0.04,0.105,1
"1110059E24Rik",0.447820802458303,0.400068618359169,0.04,0.105,1
"Fxn",0.447820802458303,0.72802629254338,0.04,0.105,1
"Ranbp6",0.447820802458303,0.480452003622109,0.04,0.105,1
"Sgms1",0.447820802458303,2.24565407937333,0.04,0.105,1
"Zdhhc16",0.447820802458303,-0.39020049362575,0.04,0.105,1
"Lzts2",0.447820802458303,-0.208868310266619,0.04,0.105,1
"As3mt",0.447820802458303,0.35333000354998,0.04,0.105,1
"Pcgf6",0.447820802458303,1.25393004250458,0.04,0.105,1
"Gsto1",0.447820802458303,1.27395339981499,0.04,0.105,1
"Zfp950",0.447820802458303,1.88113671574673,0.04,0.105,1
"Rps29",0.448007234158542,0.962335051739601,0.92,0.842,1
